no,concept_code,concept_name,concept_synonym,domain_id,matchScore_a,targetConceptId_a,targetConceptName_a,targetVocabularyId_a,targetDomainId_a,targetStandardConcept_a,targetChildCount_a,targetParentCount_a,targetConceptClassId_a,targetConceptCode_a,targetValidStartDate_a,targetValidEndDate_a,matchScore_b,targetConceptId_b,targetConceptName_b,targetVocabularyId_b,targetDomainId_b,targetStandardConcept_b,targetChildCount_b,targetParentCount_b,targetConceptClassId_b,targetConceptCode_b,targetValidStartDate_b,targetValidEndDate_b,matchScore_fixed,targetConceptId_fixed,targetConceptName_fixed,targetVocabularyId_fixed,targetDomainId_fixed,targetStandardConcept_fixed,targetConceptClassId_fixed,targetConceptCode_fixed,targetValidStartDate_fixed,targetValidEndDate_fixed
3816,R4148,Hysterectomy(without Lymphadenectomy)-Abdominal approach-complex,전자궁적출술(림프절절제를 하지 않는 경우)-복부접근-복잡[유착박리를 동반한 경우],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,R4149,Hysterectomy(without Lymphadenectomy)-Vaginal approach-simple,전자궁적출술(림프절절제를 하지 않는 경우)-질부접근-단순,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,R4154,Radical Hysterectomy With Bilateral Pelvic Lymphadenectomy(With Para-Aortic Lymph Node Biopsy),광범위자궁적출및양측골반림프절절제술-대동맥주위림프절생검을하는경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,R4155,Radical Hysterectomy With Bilateral Pelvic Lymphadenectomy(Without Para-Aortic Lymph Node Biopsy),광범위자궁적출및양측골반림프절절제술-대동맥주위림프절생검을안하는경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,R4156,Pelvic Exenteration,골반내용물제거술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,R4157,Pelvic And Para-Aortic Lymphadenectomy,골반및대동맥주위림프절절제술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,R4160,Pelvic Adhesiolysis,골반내용물유착박리술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,R4165,Pelviscopic Fulguration,골반경하골반내용물소작술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,R4166,Pelviscopic Foreign Body Removal,골반경에의한이물제거술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,R4170,Metroplasty of Uterine Anomaly[Strassman],기형자궁성형술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,R4181,Correction of Uterine Inversion,자궁내반증수술-Kustner수술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,R4182,Correction of Uterine Inversion-Manual Reduction,자궁내반증수술-용수정복,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,R4183,Correction of Uterine Inversion-Total Hysterectomy,자궁내반증수술-전자궁적출술에의한것,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,R4202,Vaginal Total Hysterectomy,자궁탈근본수술-질식자궁전적출술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,R4203,Vaginal Total Hysterectomy With A And P Repair,자궁탈근본수술-질식자궁전적출술 및 질벽봉합술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,R4204,Manchester's Operation,자궁탈근본수술-Manchester 수술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,R4211,Correction of Uterine Position-Alexander's Operation,자궁위치교정술-알렉산더수술 또는 도래리수술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,R4212,Correction of Uterine Position-Corrective Adhesiolysis For Adhesive Uterine Malposition,자궁위치교정술-유착성자궁위치이상박리교정술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,R4215,Uterine Suspension,자궁거상술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,R4221,Total Hysterectomy,자궁파열수술-전자궁적출을 하는 경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,R4223,Subtotal Hysterectomy,자궁파열수술-자궁질상부절단을 하는 경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,R4224,Repair of Uterine Rupture,자궁파열수술-자궁파열봉합술을 하는 경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,R4230,Hysteroscopic Endometrial Ablation,자궁경하자궁내막소작박리술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,R4235,Hysteroscopic Lysis of Intrauterine Adhesion,자궁경하자궁강내유착박리술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,R4240,Polypectomy of Cervical Mucosa,자궁경관점막폴립절제술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,R4241,Hysteroscopic Endometrial Polypectomy,자궁경하자궁내막폴립제거술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,R4250,Vaginal Radical Hysterectomy(Schauta Type Operation),자궁경부암근치술[질부접근],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,R4261,Conization of Cervix-Cold Knife,자궁경부원추형절제술-수술도이용,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,R4262,Conization of Cervix-Loop Electrosurgical Excision,자궁경부원추형절제술-전기루프이용,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,R4271,Insertion of Intrauterine Device,자궁내장치삽입술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,R4275,Removal of Intrauterine Device-Visible Thread,자궁내장치제거료(실이보이는경우),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,R4276,Removal of Intrauterine Device-Invisible Thread-Hysteroscopic,자궁내장치제거료(실이보이지않는경우)-자궁경을이용한경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,R4277,Removal of Intrauterine Device-Invisible Thread-Others,자궁내장치제거료(실이보이지않는경우)-기타의경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,R4281,Cerclage of Cervix-Mcdonald Operation,자궁경관봉축술-맥도날드,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,R4282,Cerclage of Cervix-Shirodker Operation,자궁경관봉축술-쉬로도카법,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,R4283,Cerclage of Cervix-Abdominal,자궁경관봉축술-복식자궁경관봉축술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,R4284,Cerclage of Cervix-Transcervical Cerclage After Reduction of Amniotic Membrane,자궁경관봉축술-양막복원 후 자궁경부원형봉합술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,R4285,Release of Cerclage of Cervix,자궁경부봉축해제술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,R4291,Excision of Vaginal Septum-Complete Septum,질중격절제술-전격인것,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855,R4292,Excision of Vaginal Septum-Incomplete Septum,질중격절제술-부전격인것,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,R4295,Hysteroscopic Resection of Intrauterine Septum,자궁경하자궁강내격막절제술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,R4300,Chemical Cauterization of Cervix(Vagina),자궁경부(질)약물소작술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,R4305,Removal of Perineal Condyloma-Surgical,"음부콘딜로마치료법-수술적치료[절제술,전기소작술,냉동소작술,레이저절제술포함]",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,R4306,Removal of Perineal Condyloma-Non-Surgical,음부콘딜로마치료법-비수술적치료[포도필린등국소도포포함],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3860,R4310,Electrocauterization of Cervix(Vagina),자궁경부(질)전기소작술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,R4320,Cryocautery Or Thermal Cauterization of Cervix(Vagina),자궁경부(질)냉동 또는 열응고술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,R4331,Adnexectomy-Unilateral,유착성자궁부속기절제술-편측,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,R4332,Adnexectomy-Bilateral,유착성자궁부속기절제술-양측,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3864,R4341,With Pelviscopy-Ligation Or Transection of Fallopian Tubes,난관결찰술[양측](골반경이용)-난관결찰술을한경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,R4342,Tubaligation(With Pelviscopy)-Surgical Fulguration of Oviduct,난관결찰술[양측](골반경이용)-난관소작술을한경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866,R4343,Tubaligation(With Pelviscopy)-With Minilap,난관결찰술[양측]-미니랩이용,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,R4344,Tubaligation(With Pelviscopy)-With Hysteroscopy,난관결찰술[양측]-자궁경이용,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,R4345,Tubaligation-Laparotomy,난관결찰술[양측]-개복술에의한경우,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,R4370,Antepartum Care,분만전처치,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,R4376,Postpartum Care,분만후처치,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,R4390,Hypogastric Artery Ligation,하복동맥결찰술[양측],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,R4400,Salpingostomy Or Salpingoplasty,난관구절개 또는 난관성형술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,R4405,Fimbrioplasty,난관채부성형술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,R4411,Tubotubal Anastomosis,난관난관문합술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,R4412,Tubo-Uterine Implantation,자궁난관이식술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,R4413,Transposition of Ovary,난소위치전이술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,R4421,Extirpation of Adnexal Tumor-Benign,부속기종양적출술[양측]-양성,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,R4423,Extirpation of Adnexal Tumor(Malignant)-Simple,부속기종양적출술[양측](악성)-단순[난소및부속기만절제하는경우],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,R4424,Extirpation of Adnexal Tumor(Malignant)-Radical,부속기종양적출술[양측](악성)-근치[대망절제또는림프절절제술포함],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,R4425,Extirpation of Adnexal Tumor-Staging Or Restaging(Second Look)-Biopsy,부속기종양적출술[양측](항암화학요법후의2차추시개복술)-생검,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,R4426,Extirpation of Adnexal Tumor-Staging Or Restaging(Second Look)-Debulking,부속기종양적출술[양측](항암화학요법후의2차추시개복술)-종양감축술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,R4427,Extirpation of Adnexal Tumor(Malignant)-Simple,부속기종양적출술[양측](악성)-단순[난소및부속기만절제하는경우]-자궁적출술동시실시,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,R4428,Extirpation of Adnexal Tumor(Malignant)-Radical,부속기종양적출술[양측](악성)-근치[대망절제또는림프절절제술포함]-자궁적출술동시실시,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,R4430,Ovarian Wedge Resection,난소부분절제술[질식포함],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,R4435,Incision And Drainage of Ovarian Cyst,난소낭종또는난소농양배액술[질부접근],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,R4441,Treatment of Missed Abortion,계류유산소파술-12주미만,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,R4442,Treatment of Missed Abortion,계류유산소파술-12주이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,R4452,Induced Abortion,인공임신중절수술[임신8주이내],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,R4456,Induced Abortion,인공임신중절수술[임신8주초과-12주미만],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,R4457,Induced Abortion,인공임신중절수술[임신12주이상-16주미만],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,R4458,Induced Abortion,인공임신중절수술[임신16주이상-20주미만],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,R4459,Induced Abortion,인공임신중절수술[임신20주이상],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,R4460,Embryotomy,태아축소술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3894,R4471,Asphyxial Newborn Resuscitation,가사신생아소생술-Apgar 6점이하 4점까지,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,R4472,Asphyxial Newborn Resuscitation,가사신생아소생술-Apgar 3점이하,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,R4481,Evacuation of Hydatid Mole-Uterine Suction Curettage,포상기태제거술-흡인소파술에의한것,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,R4482,Evacuation of Hydatid Mole-Total Hysterectomy,포상기태제거술-전자궁적출술에의한것,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,R4490,Correction of Cord Prolapse,제대환납술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,R4507,Subtotal-Primiparous,제왕절개술및자궁적출술(1태아임신의경우)-부분절제(초산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,R4508,Subtotal-Multiparous,제왕절개술및자궁적출술(1태아임신의경우)-부분절제(경산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,R4509,Total-Primiparous,제왕절개술및자궁적출술(1태아임신의경우)-전절제(초산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,R4510,Total-Multiparous,제왕절개술및자궁적출술(1태아임신의경우)-전절제(경산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,R4514,Cesarean Section Delivery-First Fetus-Repeat,제왕절개만출술(1태아임신의경우)-반복,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,R4516,Cesarean Section Delivery-Multiple Pregnancy-Repeat,제왕절개만출술(다태아임신의경우)-반복,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,R4517,Cesarean Section Delivery-First Fetus-Initial-Primiparous,제왕절개만출술(1태아임신의경우)-초회(초산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,R4518,Cesarean Section Delivery-First Fetus-Initial-Multiparous,제왕절개만출술(1태아임신의경우)-초회(경산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,R4519,Cesarean Section Delivery-Multiple Pregnancy-Initial-Primiparous,제왕절개만출술(다태아임신의경우)-초회(초산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,R4520,Cesarean Section Delivery-Multiple Pregnancy-Initial-Multiparous,제왕절개만출술(다태아임신의경우)-초회(경산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,R4521,Dilatation And Curettage,자궁소파수술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,R4522,Vaginal Birth Try Before Cesarean Section,제왕절개술전질식분만시도,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,R4526,Manual Delivery of Placenta,태반용수박리술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,R4531,Tubal Or Ovarian Pregnancy,자궁외임신수술-난관또는난소임신,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,R4532,Cornual Pregnancy,자궁외임신수술-자궁각임신,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,R4533,Cervical Pregnancy,자궁외임신수술-자궁경관임신,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,R4534,Abdominal Pregnancy,자궁외임신수술-복강내임신,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,R4535,Radiofrequency Ablation for Fetal Sacrococcygeal Teratoma,천미골 기형종 태아에서의 고주파융해술 [유도료 별도 산정],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917,R4536,In-utero Fetal Thoracocentesis,자궁 내 태아 흉수 배액술[유도료 별도산정]-흉강천자,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,R4537,In-utero Fetal Thoraco-amniotic Shunt Operation,자궁 내 태아 흉수 배액술[유도료 별도산정]-흉강-양막강 단락술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,R4538,Fetoscopic Laser Coagulation of the Placental Vascular Anastomoses for Twin to Twin Transfusion syndrome,쌍태간 수혈증후군에서의 레이저 태반혈관문합 응고술 [유도료 별도 산정],Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,R5001,Multiple Pregnancy-Primiparous,제왕절개술및자궁적출술-다태아임신의경우(초산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,R5002,Multiple Pregnancy-Multiparous,제왕절개술및자궁적출술-다태아임신의경우(경산),Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922,R6401,Sperm Retrieval and Processing-Semen,정자채취 및 처리-정액,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,R6402,Sperm Retrieval and Processing-Semen,정자채취 및 처리-정액-동일 시술주기내 2회,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3924,R6403,Sperm Retrieval and Processing-Semen,"정자채취 및 처리-정액-감염환자 정자처리, 역행성사정 정자처리, 정자 운동성 촉진 처리 시행",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,R6404,Sperm Retrieval and Processing-Semen,"정자채취 및 처리-정액-감염환자 정자처리, 역행성사정 정자처리, 정자 운동성 촉진 처리 시행-2회",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926,R6411,Sperm Retrieval and Processing-Testicular Tissue-Testicular Sperm Aspiration,정자채취 및 처리-고환조직[양측]-고환조직정자흡인,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,R6412,Sperm Retrieval and Processing-Testicular Tissue-Testicular Sperm Extraction,정자채취 및 처리-고환조직[양측]-고환조직정자추출,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,R6413,Sperm Retrieval and Processing-Testicular Tissue-Microsurgical Epididymal Sperm Aspiration,정자채취 및 처리-고환조직[양측]-미세수술적 부고환정자흡인술,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929,R6414,Sperm Retrieval and Processing-Testicular Tissue-Microsurgical Testicular Sperm Extraction,정자채취 및 처리-고환조직[양측]-현미경하 미세수술적다중고환조직정자추출,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,R6420,Oocyte Retrieval  and Processing-Oocyte activation,난자채취 및 처리[양측][초음파유도료 포함]-난자 활성화 시행,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,R6430,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-10개 이하,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,R6431,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-10개 이하-복강경하 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,R6432,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-10개 이하-개복의 방법으로 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,R6440,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3935,R6441,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-11개 이상-복강경하 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936,R6442,Oocyte Retrieval  and Processing-Mature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-성숙난자-11개 이상-개복의 방법으로 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,R6450,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-10개 이하,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,R6451,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-10개 이하-복강경하 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939,R6452,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-10개 이하-개복의 방법으로 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,R6460,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,R6461,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-11개 이상-복강경하 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,R6462,Oocyte Retrieval  and Processing-Immature Oocyte,난자채취 및 처리[양측][초음파유도료 포함]-미성숙난자-11개 이상-개복의 방법으로 난자처리,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,R6471,Fertilization and Confirmation-In Vitro Fertilization,수정 및 확인-일반 체외수정-10개 이하,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,R6472,Fertilization and Confirmation-In Vitro Fertilization,수정 및 확인-일반 체외수정-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,R6481,Fertilization and Confirmation- Intracytoplasmic Sperm Injection,수정 및 확인-세포질내 정자 주입술-1~5개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946,R6482,Fertilization and Confirmation- Intracytoplasmic Sperm Injection,수정 및 확인-세포질내 정자 주입술-6~10개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,R6483,Fertilization and Confirmation- Intracytoplasmic Sperm Injection,수정 및 확인-세포질내 정자 주입술-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,R6491,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-IMSI,수정 및 확인-세포질내 정자 주입술-고배율 현미경(IMSI) 등 이용-1~5개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3949,R6492,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-IMSI,수정 및 확인-세포질내 정자 주입술-고배율 현미경(IMSI) 등 이용-6~10개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,R6493,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-IMSI,수정 및 확인-세포질내 정자 주입술-고배율 현미경(IMSI) 등 이용-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951,R6494,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-Hyaluronic acid binding,수정 및 확인-세포질내 정자 주입술-히알루론산 결합 정자선별 시행-1~5개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952,R6495,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-Hyaluronic acid binding,수정 및 확인-세포질내 정자 주입술-히알루론산 결합 정자선별 시행-6~10개,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,R6496,Fertilization and Confirmation- Intracytoplasmic Sperm Injection-Hyaluronic acid binding,수정 및 확인-세포질내 정자 주입술-히알루론산 결합 정자선별 시행-11개 이상,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,R6501,Thawing- Sperm,해동-정자,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,R6502,"Thawing-Others(Embryo, Oocyte, Ovarian tissue, Testicular tissue)","해동-기타(배아, 난자, 난소조직, 고환조직)",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,R6510,Embryo Culture and Observation,배아 배양 및 관찰-배아 활성화 시술시 1회 산정,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,R6511,Embryo Culture and Observation,배아 배양 및 관찰-수정 확인 후 1~2일 배양-10개 이하,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
