"SOURCE_CODE","SOURCE_CONCEPT_ID","SOURCE_VOCABULARY_ID","SOURCE_CODE_DESCRIPTION","TARGET_CONCEPT_ID","TARGET_VOCABULARY_ID","VALID_START_DATE","VALID_END_DATE","INVALID_REASON"
"D5345020",42364194,"EDI","Acetaminophen [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Acetaminophen, NA",3002617,"LOINC",1970-01-01,2099-12-31,NA
"D5345040",42366130,"EDI","Amiodarone [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Amiodarone, NA",3015375,"LOINC",1970-01-01,2099-12-31,NA
"D5345040",42366130,"EDI","Desethylamiodarone [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Amiodarone, NA",3036866,"LOINC",1970-01-01,2099-12-31,NA
"D5345070",42363147,"EDI","Barbiturates [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Barbiturate, NA",3002020,"LOINC",1970-01-01,2099-12-31,NA
"D5345080",42366346,"EDI","Benzodiazepines [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Benzodiazepine, NA",3000764,"LOINC",1970-01-01,2099-12-31,NA
"D5345140",42363547,"EDI","Clonazepam serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Clonazepam, NA",3005769,"LOINC",1970-01-01,2099-12-31,NA
"D5345210",42363948,"EDI","Flecainide [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Flecainide, NA",3006689,"LOINC",1970-01-01,2099-12-31,NA
"D5345310",42361146,"EDI","Methamphetamine [Mass/volume] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Methamphetamine, NA",3023083,"LOINC",1970-01-01,2099-12-31,NA
"D5345400",42364419,"EDI","Phencyclidine (PCP) screen in urine; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Phencyclidine, NA",3013184,"LOINC",1970-01-01,2099-12-31,NA
"D5345430",42361215,"EDI","Phenytoin Free [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Phenyotoin, Free, NA",3005893,"LOINC",1970-01-01,2099-12-31,NA
"D5345470",42365863,"EDI","Propoxyphene [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Propoxyphene, NA",3011802,"LOINC",1970-01-01,2099-12-31,NA
"D5345480",42364467,"EDI","Salicylates [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Salicylate, NA",3000787,"LOINC",1970-01-01,2099-12-31,NA
"D5345530",42361274,"EDI","Tacrolimus [Mass/volume] in Blood by LC/MS/MS; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Tacrolimus (FK506), NA",44786754,"LOINC",2013-08-29,2099-12-31,NA
"D5345530",42361274,"EDI","Tacrolimus [Mass/volume] in Blood; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Tacrolimus (FK506), NA",3026250,"LOINC",1970-01-01,2099-12-31,NA
"D5345580",42353546,"EDI","Valproate Free [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Valproic Acid, Free, NA",3021600,"LOINC",1970-01-01,2099-12-31,NA
"D5345580",42353546,"EDI","Valproate Free/Valproate.total in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Valproic Acid, Free, NA",3023456,"LOINC",1970-01-01,2099-12-31,NA
"D5345610",42358176,"EDI","Zonisamide serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정성)_Zonisamide, NA",3010912,"LOINC",1970-01-01,2099-12-31,NA
"D5349026",42346601,"EDI","Acetaminophen [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Acetaminophen, 진단검사의학과전문의 등 판독",3002617,"LOINC",1970-01-01,2099-12-31,NA
"D5349046",42346785,"EDI","Amiodarone [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Amiodarone, 진단검사의학과전문의 등 판독",3015375,"LOINC",1970-01-01,2099-12-31,NA
"D5349046",42346785,"EDI","Desethylamiodarone [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Amiodarone, 진단검사의학과전문의 등 판독",3036866,"LOINC",1970-01-01,2099-12-31,NA
"D5349056",42346548,"EDI","Amitriptyline [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Amitriptyline 및 Amitriptyline대사물질, 진단검사의학과전문의 등 판독",3017597,"LOINC",1970-01-01,2099-12-31,NA
"D5349056",42346548,"EDI","Amitriptyline+Nortriptyline [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Amitriptyline 및 Amitriptyline대사물질, 진단검사의학과전문의 등 판독",3004739,"LOINC",1970-01-01,2099-12-31,NA
"D5349056",42346548,"EDI","Nortriptyline [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Amitriptyline 및 Amitriptyline대사물질, 진단검사의학과전문의 등 판독",3007857,"LOINC",1970-01-01,2099-12-31,NA
"D5349096",42346862,"EDI","Barbiturates [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Barbiturate, 진단검사의학과전문의 등 판독",3002020,"LOINC",1970-01-01,2099-12-31,NA
"D5349106",42347249,"EDI","Benzodiazepines [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Benzodiazepine, 진단검사의학과전문의 등 판독",3000764,"LOINC",1970-01-01,2099-12-31,NA
"D5349146",42347580,"EDI","Carbamazepine serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Carbamazepine, 진단검사의학과전문의 등 판독",3028639,"LOINC",1970-01-01,2099-12-31,NA
"D5349206",42347138,"EDI","Clonazepam serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Clonazepam, 진단검사의학과전문의 등 판독",3005769,"LOINC",1970-01-01,2099-12-31,NA
"D5349216",42347022,"EDI","Clozapine [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Clozapine 및 Clozapine대사물질, 진단검사의학과전문의 등 판독",3013751,"LOINC",1970-01-01,2099-12-31,NA
"D5349236",42346533,"EDI","Cyclosporine [Mass/volume] in Blood by LC/MS/MS; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Cyclosporine, 진단검사의학과전문의 등 판독",40758926,"LOINC",2009-06-18,2099-12-31,NA
"D5349236",42346533,"EDI","Cyclosporine [Mass/volume] in Blood; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Cyclosporine, 진단검사의학과전문의 등 판독",3010375,"LOINC",1970-01-01,2099-12-31,NA
"D5349246",42346486,"EDI","Desipramine [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Desipramine 및 Desipramine대사물질, 진단검사의학과전문의 등 판독",3000167,"LOINC",1970-01-01,2099-12-31,NA
"D5349326",42347463,"EDI","Everolimus [Mass/volume] in Blood; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Everolimus (certican), 진단검사의학과전문의 등 판독",3030703,"LOINC",2007-10-01,2099-12-31,NA
"D5349336",42347603,"EDI","Flecainide [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Flecainide, 진단검사의학과전문의 등 판독",3006689,"LOINC",1970-01-01,2099-12-31,NA
"D5349386",42347328,"EDI","Desipramine [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Imipramine, 진단검사의학과전문의 등 판독",3000167,"LOINC",1970-01-01,2099-12-31,NA
"D5349436",42346803,"EDI","Lamotrigine serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Lamotrigine, 진단검사의학과전문의 등 판독",3023261,"LOINC",1970-01-01,2099-12-31,NA
"D5349446",42346828,"EDI","Levetiracetam serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Levetriacetam, 진단검사의학과전문의 등 판독",3020666,"LOINC",1970-01-01,2099-12-31,NA
"D5349486",42346809,"EDI","Methamphetamine [Mass/volume] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Methamphetamine, 진단검사의학과전문의 등 판독",3023083,"LOINC",1970-01-01,2099-12-31,NA
"D5349556",42347004,"EDI","Mycophenolate [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Mycophenolic Acid, 진단검사의학과전문의 등 판독",3027653,"LOINC",1970-01-01,2099-12-31,NA
"D5349556",42347004,"EDI","Mycophenolate glucuronide [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Mycophenolic Acid, 진단검사의학과전문의 등 판독",3013870,"LOINC",1970-01-01,2099-12-31,NA
"D5349596",42347035,"EDI","Nortriptyline [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Nortriptyline 및 Nortriptyline대사물질, 진단검사의학과전문의 등 판독",3007857,"LOINC",1970-01-01,2099-12-31,NA
"D5349616",42346813,"EDI","10-Hydroxycarbazepine [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Oxcarbazepine, 진단검사의학과전문의 등 판독",3005839,"LOINC",1970-01-01,2099-12-31,NA
"D5349616",42346813,"EDI","Oxcarbazepine serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Oxcarbazepine, 진단검사의학과전문의 등 판독",3036148,"LOINC",2004-02-11,2099-12-31,NA
"D5349646",42346632,"EDI","Phencyclidine (PCP) screen in urine; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Phencyclidine, 진단검사의학과전문의 등 판독",3013184,"LOINC",1970-01-01,2099-12-31,NA
"D5349676",42345793,"EDI","Phenytoin Free [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Phenyotoin, Free, 진단검사의학과전문의 등 판독",3005893,"LOINC",1970-01-01,2099-12-31,NA
"D5349736",42347227,"EDI","Propoxyphene [Presence] in Urine; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Propoxyphene, 진단검사의학과전문의 등 판독",3011802,"LOINC",1970-01-01,2099-12-31,NA
"D5349766",42347187,"EDI","Salicylates [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Salicylate, 진단검사의학과전문의 등 판독",3000787,"LOINC",1970-01-01,2099-12-31,NA
"D5349786",42347245,"EDI","Sirolimus [Mass/volume] in Blood; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Sirolimus (Rapamycin), 진단검사의학과전문의 등 판독",3021374,"LOINC",1970-01-01,2099-12-31,NA
"D5349846",42346833,"EDI","Tacrolimus [Mass/volume] in Blood by LC/MS/MS; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Tacrolimus (FK506), 진단검사의학과전문의 등 판독",44786754,"LOINC",2013-08-29,2099-12-31,NA
"D5349846",42346833,"EDI","Tacrolimus [Mass/volume] in Blood; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Tacrolimus (FK506), 진단검사의학과전문의 등 판독",3026250,"LOINC",1970-01-01,2099-12-31,NA
"D5349886",42345811,"EDI","Tobramycin [Mass/volume] in Serum or Plasma --peak; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Tobramycin, 진단검사의학과전문의 등 판독",3004090,"LOINC",1970-01-01,2099-12-31,NA
"D5349886",42345811,"EDI","Tobramycin [Mass/volume] in Serum or Plasma --trough; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Tobramycin, 진단검사의학과전문의 등 판독",3006638,"LOINC",1970-01-01,2099-12-31,NA
"D5349906",42346944,"EDI","Topiramate serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_topiramate, 진단검사의학과전문의 등 판독",3025481,"LOINC",1970-01-01,2099-12-31,NA
"D5349936",42347377,"EDI","Valproate Free [Mass/volume] in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Valproic Acid, Free, 진단검사의학과전문의 등 판독",3021600,"LOINC",1970-01-01,2099-12-31,NA
"D5349936",42347377,"EDI","Valproate Free/Valproate.total in Serum or Plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Valproic Acid, Free, 진단검사의학과전문의 등 판독",3023456,"LOINC",1970-01-01,2099-12-31,NA
"D5349996",42346974,"EDI","Zonisamide serum/plasma; 약물 및 독물-[정밀분광-질량분석]-질량(정량)_Zonisamide, 진단검사의학과전문의 등 판독",3010912,"LOINC",1970-01-01,2099-12-31,NA
"D5351",42363489,"EDI","Ethanol [Mass/volume] in Serum or Plasma; 약물 및 독물-에탄올 [화학반응-장비측정](정량) - 간이검사, NA",3012920,"LOINC",1970-01-01,2099-12-31,NA
"D5501030",42362488,"EDI","Arsenic [Mass/volume] in 24 hour Urine; 중금속·미량원소-[화학반응-장비측정]-(정성)_As, NA",3017872,"LOINC",1970-01-01,2099-12-31,NA
"D5501030",42362488,"EDI","Arsenic [Mass/volume] in Blood; 중금속·미량원소-[화학반응-장비측정]-(정성)_As, NA",3000138,"LOINC",1970-01-01,2099-12-31,NA
"D5501060",42365618,"EDI","Chromium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정성)_Cr (chromium), NA",3008269,"LOINC",1970-01-01,2099-12-31,NA
"D5501070",42362510,"EDI","Copper [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정성)_Cu, NA",3027126,"LOINC",1970-01-01,2099-12-31,NA
"D5501080",42364679,"EDI","Mercury [Mass/volume] in 24 hour Urine; 중금속·미량원소-[화학반응-장비측정]-(정성)_Hg, NA",3007953,"LOINC",1970-01-01,2099-12-31,NA
"D5501080",42364679,"EDI","Mercury [Mass/volume] in Blood; 중금속·미량원소-[화학반응-장비측정]-(정성)_Hg, NA",3016450,"LOINC",1970-01-01,2099-12-31,NA
"D5501100",42363967,"EDI","Lithium [Moles/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정성)_Li, NA",3024666,"LOINC",1970-01-01,2099-12-31,NA
"D5501150",42362557,"EDI","Selenium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정성)_Se, NA",3019652,"LOINC",1970-01-01,2099-12-31,NA
"D5501160",42364722,"EDI","Zinc [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정성)_Zn, NA",3017394,"LOINC",1970-01-01,2099-12-31,NA
"D5503030",42364453,"EDI","Arsenic [Mass/volume] in 24 hour Urine; 중금속·미량원소-[화학반응-장비측정]-(정량)_As, NA",3017872,"LOINC",1970-01-01,2099-12-31,NA
"D5503030",42364453,"EDI","Arsenic [Mass/volume] in Blood; 중금속·미량원소-[화학반응-장비측정]-(정량)_As, NA",3000138,"LOINC",1970-01-01,2099-12-31,NA
"D5503060",42365196,"EDI","Chromium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정량)_Cr (chromium), NA",3008269,"LOINC",1970-01-01,2099-12-31,NA
"D5503070",42364477,"EDI","Copper [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정량)_Cu, NA",3027126,"LOINC",1970-01-01,2099-12-31,NA
"D5503080",42365207,"EDI","Mercury [Mass/volume] in 24 hour Urine; 중금속·미량원소-[화학반응-장비측정]-(정량)_Hg, NA",3007953,"LOINC",1970-01-01,2099-12-31,NA
"D5503080",42365207,"EDI","Mercury [Mass/volume] in Blood; 중금속·미량원소-[화학반응-장비측정]-(정량)_Hg, NA",3016450,"LOINC",1970-01-01,2099-12-31,NA
"D5503100",42365100,"EDI","Lithium [Moles/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정량)_Li, NA",3024666,"LOINC",1970-01-01,2099-12-31,NA
"D5503150",42362367,"EDI","Selenium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정량)_Se, NA",3019652,"LOINC",1970-01-01,2099-12-31,NA
"D5503160",42365253,"EDI","Zinc [Mass/volume] in Serum or Plasma; 중금속·미량원소-[화학반응-장비측정]-(정량)_Zn, NA",3017394,"LOINC",1970-01-01,2099-12-31,NA
"D5511030",42361029,"EDI","Arsenic [Mass/volume] in 24 hour Urine; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_As, NA",3017872,"LOINC",1970-01-01,2099-12-31,NA
"D5511030",42361029,"EDI","Arsenic [Mass/volume] in Blood; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_As, NA",3000138,"LOINC",1970-01-01,2099-12-31,NA
"D5511060",42363909,"EDI","Chromium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Cr (chromium), NA",3008269,"LOINC",1970-01-01,2099-12-31,NA
"D5511070",42362111,"EDI","Copper [Mass/volume] in Serum or Plasma; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Cu, NA",3027126,"LOINC",1970-01-01,2099-12-31,NA
"D5511100",42365374,"EDI","Mercury [Mass/volume] in 24 hour Urine; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Hg, NA",3007953,"LOINC",1970-01-01,2099-12-31,NA
"D5511100",42365374,"EDI","Mercury [Mass/volume] in Blood; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Hg, NA",3016450,"LOINC",1970-01-01,2099-12-31,NA
"D5511120",42364302,"EDI","Lithium [Moles/volume] in Serum or Plasma; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Li, NA",3024666,"LOINC",1970-01-01,2099-12-31,NA
"D5511170",42362167,"EDI","Selenium [Mass/volume] in Serum or Plasma; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Se, NA",3019652,"LOINC",1970-01-01,2099-12-31,NA
"D5511180",42362176,"EDI","Zinc [Mass/volume] in Serum or Plasma; 중금속·미량원소-[정밀분광-질량분석]-질량(정량)_Zn, NA",3017394,"LOINC",1970-01-01,2099-12-31,NA
"D5730",42366207,"EDI","Inhibin A [Mass/volume] in Serum or Plasma; 인히빈 에이 검사[정밀면역검사], NA",3018595,"LOINC",2000-01-20,2099-12-31,NA
"D5872076",42346934,"EDI","Haemophilus influenzae B IgG Ab [Mass/volume] in Serum; 정밀면역검사-세균항체(균종별)-총(Total)_Haemophilus influenzae, 진단검사의학과전문의 등 판독",3013281,"LOINC",1970-01-01,2099-12-31,NA
"D5894",42357847,"EDI","Helicobacter pylori IgA Ab [Units/volume] in Serum by Immunoassay; Helicobacter pylori검사-항체[정밀면역검사], NA",3016410,"LOINC",1970-01-01,2099-12-31,NA
"D5894",42357847,"EDI","Helicobacter pylori IgM Ab [Units/volume] in Serum by Immunoassay; Helicobacter pylori검사-항체[정밀면역검사], NA",3010921,"LOINC",1970-01-01,2099-12-31,NA
"D5898",42357841,"EDI","Helicobacter pylori IgA Ab [Units/volume] in Serum by Immunoassay; Helicobacter pylori검사-항체[일반면역검사], NA",3016410,"LOINC",1970-01-01,2099-12-31,NA
"D5898",42357841,"EDI","Helicobacter pylori IgM Ab [Units/volume] in Serum by Immunoassay; Helicobacter pylori검사-항체[일반면역검사], NA",3010921,"LOINC",1970-01-01,2099-12-31,NA
"D6204016",42346450,"EDI","1,3 beta glucan [Mass/volume] in Serum; 일반진균검사-[화학반응-장비측정]_(1-3)-β-D-Glucan, 진단검사의학과전문의 등 판독",3034360,"LOINC",2005-08-08,2099-12-31,NA
"D6542186",42347316,"EDI","Rubella virus IgG; 정밀면역검사-바이러스항체(바이러스별)-IgG_Rubella Virus, 진단검사의학과전문의 등 판독",3016999,"LOINC",1996-08-15,2099-12-31,NA
"D6561146",42346710,"EDI","Rubella virus IgG; 중화시험-바이러스항체(바이러스별)-IgG_Rubella Virus, 진단검사의학과전문의 등 판독",3016999,"LOINC",1996-08-15,2099-12-31,NA
"D6571156",42346871,"EDI","Rubella virus IgG; 웨스턴블롯-바이러스항체(바이러스별)-IgG_Rubella Virus, 진단검사의학과전문의 등 판독",3016999,"LOINC",1996-08-15,2099-12-31,NA
"D7001",42363475,"EDI","Hepatitis B virus surface Ag [Presence] in Serum; 일반면역검사-B형간염표면항원(정성), NA",3019284,"LOINC",1970-01-01,2099-12-31,NA
"D7002",42086566,"EDI","Hepatitis B virus surface Ab [Presence] in Serum; 일반면역검사-B형간염표면항체, NA",3017797,"LOINC",1970-01-01,2099-12-31,NA
"D7011010",42361895,"EDI","Hepatitis A virus IgG Ab [Presence] in Serum; 정밀면역검사-A형간염항체_IgG, NA",3006631,"LOINC",2002-05-20,2099-12-31,NA
"D7012010",42358731,"EDI","Hepatitis A virus IgG Ab [Presence] in Serum; 정밀면역검사-A형간염항체-핵의학적 방법_IgG, NA",3006631,"LOINC",2002-05-20,2099-12-31,NA
